"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"City","Newton","MA","Boston-Cambridge-Newton, MA-NH",355,10,7.75862068965517,77,6.03448275862069,3.76551724137931
"City","Quincy","MA","Boston-Cambridge-Newton, MA-NH",407,10,10.0478468899522,62,1.72413793103448,3.76551724137931
"City","Lawrence","MA","Boston-Cambridge-Newton, MA-NH",450,10,10.1449275362319,71,5.86206896551724,3.76551724137931
"City","Waltham","MA","Boston-Cambridge-Newton, MA-NH",618,10,13.6752136752137,57,3.44827586206897,3.76551724137931
"City","Haverhill","MA","Boston-Cambridge-Newton, MA-NH",628,10,15.7360406091371,70,9.31034482758621,3.76551724137931
"City","Brookline","MA","Boston-Cambridge-Newton, MA-NH",677,10,10.077519379845,69,3.96551724137931,3.76551724137931
"City","Weymouth","MA","Boston-Cambridge-Newton, MA-NH",759,10,10.1796407185629,64,2.58620689655172,3.76551724137931
"City","Peabody","MA","Boston-Cambridge-Newton, MA-NH",820,10,14.5833333333333,58,5,3.76551724137931
"City","Plymouth","MA","Boston-Cambridge-Newton, MA-NH",855,10,10.3365384615385,80,8.44827586206897,3.76551724137931
"City","Methuen","MA","Boston-Cambridge-Newton, MA-NH",884,10,11.1940298507463,67,4.13793103448276,3.76551724137931
"City","Billerica","MA","Boston-Cambridge-Newton, MA-NH",1044,10,13.7614678899083,63,6.55172413793103,3.76551724137931
"City","Salem","MA","Boston-Cambridge-Newton, MA-NH",1090,10,6.59340659340659,61,0.344827586206897,3.76551724137931
"City","Marlborough","MA","Boston-Cambridge-Newton, MA-NH",1112,10,14.1304347826087,63,6.89655172413793,3.76551724137931
"City","Beverly","MA","Boston-Cambridge-Newton, MA-NH",1218,10,12.6582278481013,59,2.93103448275862,3.76551724137931
"City","Natick","MA","Boston-Cambridge-Newton, MA-NH",1267,10,12.037037037037,62,3.62068965517241,3.76551724137931
"City","Andover","MA","Boston-Cambridge-Newton, MA-NH",1278,10,7.00636942675159,70,2.41379310344828,3.76551724137931
"City","Chelmsford","MA","Boston-Cambridge-Newton, MA-NH",1280,10,14.0495867768595,60,4.6551724137931,3.76551724137931
"City","Derry","NH","Boston-Cambridge-Newton, MA-NH",1356,10,6.4,62,0.517241379310345,3.76551724137931
"City","Franklin","MA","Boston-Cambridge-Newton, MA-NH",1375,10,11.5044247787611,74,8.27586206896552,3.76551724137931
"City","Dracut","MA","Boston-Cambridge-Newton, MA-NH",1475,10,11.2676056338028,62,2.75862068965517,3.76551724137931
"City","Dover","NH","Boston-Cambridge-Newton, MA-NH",1480,10,13.6986301369863,67,7.41379310344828,3.76551724137931
"City","North Andover","MA","Boston-Cambridge-Newton, MA-NH",1500,10,10.5263157894737,73.5,7.58620689655172,3.76551724137931
"City","Tewksbury","MA","Boston-Cambridge-Newton, MA-NH",1503,10,17.1428571428571,58,6.20689655172414,3.76551724137931
"City","Needham","MA","Boston-Cambridge-Newton, MA-NH",1515,10,8.08080808080808,70,3.79310344827586,3.76551724137931
"City","Rochester","NH","Boston-Cambridge-Newton, MA-NH",1522,10,2.63157894736842,66,0.862068965517241,3.76551724137931
"City","Wellesley","MA","Boston-Cambridge-Newton, MA-NH",1598,10,13.5802469135802,86,9.82758620689655,3.76551724137931
"City","Salem","NH","Boston-Cambridge-Newton, MA-NH",1605,10,10.9090909090909,64.5,3.10344827586207,3.76551724137931
"City","Stoughton","MA","Boston-Cambridge-Newton, MA-NH",1659,10,7.5,65,1.03448275862069,3.76551724137931
"City","Milton","MA","Boston-Cambridge-Newton, MA-NH",1705,10,7.57575757575758,68,2.24137931034483,3.76551724137931
"City","Bridgewater","MA","Boston-Cambridge-Newton, MA-NH",1713,10,12.5,75,8.62068965517241,3.76551724137931
"City","Gloucester","MA","Boston-Cambridge-Newton, MA-NH",1731,10,14.2857142857143,73,9.48275862068965,3.76551724137931
"City","Walpole","MA","Boston-Cambridge-Newton, MA-NH",1941,10,11.3636363636364,72,7.75862068965517,3.76551724137931
"City","Dedham","MA","Boston-Cambridge-Newton, MA-NH",1958,10,3.33333333333333,64,0.689655172413793,3.76551724137931
"City","Londonderry","NH","Boston-Cambridge-Newton, MA-NH",1970,10,8.97435897435897,61,1.20689655172414,3.76551724137931
"City","Middleborough","MA","Boston-Cambridge-Newton, MA-NH",2081,10,13.7254901960784,71,8.79310344827586,3.76551724137931
"City","Westford","MA","Boston-Cambridge-Newton, MA-NH",2111,10,12.8571428571429,69.5,7.93103448275862,3.76551724137931
"City","Marshfield","MA","Boston-Cambridge-Newton, MA-NH",2231,10,7.6271186440678,76.5,5.17241379310345,3.76551724137931
"City","Hingham","MA","Boston-Cambridge-Newton, MA-NH",2374,10,7.69230769230769,80,7.06896551724138,3.76551724137931
"City","Wareham","MA","Boston-Cambridge-Newton, MA-NH",2476,10,13.1782945736434,76,9.13793103448276,3.76551724137931
"City","Portsmouth","NH","Boston-Cambridge-Newton, MA-NH",2483,10,9.55882352941176,73,6.37931034482759,3.76551724137931
"City","Sudbury","MA","Boston-Cambridge-Newton, MA-NH",3157,10,6.81818181818182,85,5.68965517241379,3.76551724137931
"City","Pembroke","MA","Boston-Cambridge-Newton, MA-NH",3291,10,10,71,4.82758620689655,3.76551724137931
"City","Newburyport","MA","Boston-Cambridge-Newton, MA-NH",3379,10,7.14285714285714,78,4.48275862068965,3.76551724137931
"City","Amesbury","MA","Boston-Cambridge-Newton, MA-NH",3643,10,11.4754098360656,69,6.72413793103448,3.76551724137931
"City","Hopkinton","MA","Boston-Cambridge-Newton, MA-NH",3816,10,2.4390243902439,80,3.27586206896552,3.76551724137931
"City","Abington","MA","Boston-Cambridge-Newton, MA-NH",3900,10,16.260162601626,77,10,3.76551724137931
"City","Scituate","MA","Boston-Cambridge-Newton, MA-NH",4296,10,11.6279069767442,72,8.10344827586207,3.76551724137931
"City","Exeter","NH","Boston-Cambridge-Newton, MA-NH",4559,10,4.54545454545455,71,1.89655172413793,3.76551724137931
"City","Windham","NH","Boston-Cambridge-Newton, MA-NH",4702,10,7.4468085106383,67,1.55172413793103,3.76551724137931
"City","Duxbury","MA","Boston-Cambridge-Newton, MA-NH",4742,10,11.7647058823529,92.5,9.6551724137931,3.76551724137931
"City","Hampton","NH","Boston-Cambridge-Newton, MA-NH",4824,10,8.10810810810811,71.5,4.31034482758621,3.76551724137931
"City","Weston","MA","Boston-Cambridge-Newton, MA-NH",5889,10,6.84931506849315,105,7.24137931034483,3.76551724137931
"City","Cohasset","MA","Boston-Cambridge-Newton, MA-NH",9240,10,4.91803278688525,92,5.51724137931035,3.76551724137931
"City","Bridgeport","CT","Bridgeport-Stamford-Norwalk, CT",166,58,10.705596107056,85,2,7.33793103448276
"City","Stamford","CT","Bridgeport-Stamford-Norwalk, CT",202,58,8.61812778603269,88,1.5,7.33793103448276
"City","Danbury","CT","Bridgeport-Stamford-Norwalk, CT",398,58,10.9324758842444,93,5.5,7.33793103448276
"City","Norwalk","CT","Bridgeport-Stamford-Norwalk, CT",399,58,6.95443645083933,92,0.5,7.33793103448276
"City","Greenwich","CT","Bridgeport-Stamford-Norwalk, CT",662,58,4.4414535666218,129,3,7.33793103448276
"City","Fairfield","CT","Bridgeport-Stamford-Norwalk, CT",673,58,7.48898678414097,109,5,7.33793103448276
"City","Stratford","CT","Bridgeport-Stamford-Norwalk, CT",831,58,12.9793510324484,90,6.5,7.33793103448276
"City","Shelton","CT","Bridgeport-Stamford-Norwalk, CT",1067,58,10.8374384236453,102,7,7.33793103448276
"City","Trumbull","CT","Bridgeport-Stamford-Norwalk, CT",1213,58,11.0497237569061,88,4.5,7.33793103448276
"City","Newtown","CT","Bridgeport-Stamford-Norwalk, CT",1670,58,8.33333333333333,93,2.5,7.33793103448276
"City","Westport","CT","Bridgeport-Stamford-Norwalk, CT",1878,58,5.29595015576324,117,4,7.33793103448276
"City","Ridgefield","CT","Bridgeport-Stamford-Norwalk, CT",1938,58,5.12820512820513,123,3.5,7.33793103448276
"City","Darien","CT","Bridgeport-Stamford-Norwalk, CT",2473,58,5.90717299578059,149,6,7.33793103448276
"City","New Canaan","CT","Bridgeport-Stamford-Norwalk, CT",2706,58,6.23052959501558,167,8.5,7.33793103448276
"City","Monroe","CT","Bridgeport-Stamford-Norwalk, CT",2814,58,12.8787878787879,93.5,8,7.33793103448276
"City","Bethel","CT","Bridgeport-Stamford-Norwalk, CT",2930,58,5.93220338983051,94,1,7.33793103448276
"City","Wilton","CT","Bridgeport-Stamford-Norwalk, CT",3140,58,8.76288659793815,132,10,7.33793103448276
"City","Brookfield","CT","Bridgeport-Stamford-Norwalk, CT",3628,58,9.70873786407767,109,7.5,7.33793103448276
"City","New Fairfield","CT","Bridgeport-Stamford-Norwalk, CT",4914,58,10.989010989011,105,9.5,7.33793103448276
"City","Weston","CT","Bridgeport-Stamford-Norwalk, CT",6728,58,7.18954248366013,147,9,7.33793103448276
"City","Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls, NY",62,47,8.7962962962963,89,6.15384615384615,6.99310344827586
"City","Amherst","NY","Buffalo-Cheektowaga-Niagara Falls, NY",218,47,10.0896860986547,82.5,4.61538461538461,6.99310344827586
"City","Tonawanda","NY","Buffalo-Cheektowaga-Niagara Falls, NY",352,47,10.2564102564103,78,3.84615384615385,6.99310344827586
"City","Cheektowaga","NY","Buffalo-Cheektowaga-Niagara Falls, NY",488,47,7.29613733905579,80,0.769230769230769,6.99310344827586
"City","Hamburg","NY","Buffalo-Cheektowaga-Niagara Falls, NY",778,47,12.6168224299065,84,7.69230769230769,6.99310344827586
"City","Niagara Falls","NY","Buffalo-Cheektowaga-Niagara Falls, NY",883,47,8.1447963800905,95,9.23076923076923,6.99310344827586
"City","West Seneca","NY","Buffalo-Cheektowaga-Niagara Falls, NY",960,47,7.89473684210526,82,2.30769230769231,6.99310344827586
"City","Lancaster","NY","Buffalo-Cheektowaga-Niagara Falls, NY",1209,47,7.20720720720721,84,1.53846153846154,6.99310344827586
"City","Lockport","NY","Buffalo-Cheektowaga-Niagara Falls, NY",1390,47,7.42857142857143,90,5.38461538461539,6.99310344827586
"City","Clarence","NY","Buffalo-Cheektowaga-Niagara Falls, NY",1437,47,6.80272108843537,90,3.07692307692308,6.99310344827586
"City","North Tonawanda","NY","Buffalo-Cheektowaga-Niagara Falls, NY",1469,47,13.0952380952381,81,6.92307692307692,6.99310344827586
"City","Orchard Park","NY","Buffalo-Cheektowaga-Niagara Falls, NY",1550,47,9.2436974789916,89.5,8.46153846153846,6.99310344827586
"City","Grand Island","NY","Buffalo-Cheektowaga-Niagara Falls, NY",2704,47,12.6436781609195,88.5,10,6.99310344827586
"City","Charleston","SC","Charleston-North Charleston, SC",122,78,14.7869674185464,87,8,9.08965517241379
"City","Summerville","SC","Charleston-North Charleston, SC",225,78,13.6585365853659,76,3,9.08965517241379
"City","North Charleston","SC","Charleston-North Charleston, SC",241,78,11.7021276595745,70,2,9.08965517241379
"City","Mount Pleasant","SC","Charleston-North Charleston, SC",431,78,16.2790697674419,94,10,9.08965517241379
"City","Goose Creek","SC","Charleston-North Charleston, SC",706,78,13.0434782608696,65.5,1,9.08965517241379
"City","Moncks Corner","SC","Charleston-North Charleston, SC",1225,78,13.946587537092,79,5,9.08965517241379
"City","Ladson","SC","Charleston-North Charleston, SC",1504,78,16,64,4,9.08965517241379
"City","Hanahan","SC","Charleston-North Charleston, SC",3228,78,20.1834862385321,67,9,9.08965517241379
"City","Isle of Palms","SC","Charleston-North Charleston, SC",9744,78,7.32758620689655,162,6,9.08965517241379
"City","Kiawah Island","SC","Charleston-North Charleston, SC",11057,78,4.1958041958042,251,7,9.08965517241379
"City","Charlotte","NC","Charlotte-Concord-Gastonia, NC-SC",14,24,11.2763915547025,57,1.07142857142857,5.15862068965517
"City","Concord","NC","Charlotte-Concord-Gastonia, NC-SC",231,24,10.8345534407028,57,0.714285714285714,5.15862068965517
"City","Rock Hill","SC","Charlotte-Concord-Gastonia, NC-SC",244,24,9.30232558139535,60,0.357142857142857,5.15862068965517
"City","Salisbury","NC","Charlotte-Concord-Gastonia, NC-SC",476,24,10.6936416184971,72,2.5,5.15862068965517
"City","Mooresville","NC","Charlotte-Concord-Gastonia, NC-SC",509,24,14.1781681304893,79,7.85714285714286,5.15862068965517
"City","Gastonia","NC","Charlotte-Concord-Gastonia, NC-SC",520,24,13.109756097561,57,2.14285714285714,5.15862068965517
"City","Fort Mill","SC","Charlotte-Concord-Gastonia, NC-SC",534,24,11.4777618364419,72,5.71428571428571,5.15862068965517
"City","Statesville","NC","Charlotte-Concord-Gastonia, NC-SC",537,24,11.2,77,6.07142857142857,5.15862068965517
"City","Huntersville","NC","Charlotte-Concord-Gastonia, NC-SC",642,24,14.5161290322581,63,6.78571428571429,5.15862068965517
"City","Lancaster","SC","Charlotte-Concord-Gastonia, NC-SC",830,24,15.9090909090909,83,9.64285714285714,5.15862068965517
"City","Kannapolis","NC","Charlotte-Concord-Gastonia, NC-SC",878,24,11.7391304347826,58,1.78571428571429,5.15862068965517
"City","Clover","SC","Charlotte-Concord-Gastonia, NC-SC",1287,24,9.76744186046512,70,1.42857142857143,5.15862068965517
"City","Matthews","NC","Charlotte-Concord-Gastonia, NC-SC",1404,24,11.5384615384615,62,2.85714285714286,5.15862068965517
"City","Indian Trail","NC","Charlotte-Concord-Gastonia, NC-SC",1535,24,14.4230769230769,55,3.21428571428571,5.15862068965517
"City","York","SC","Charlotte-Concord-Gastonia, NC-SC",1587,24,8.94736842105263,82,3.92857142857143,5.15862068965517
"City","Monroe","NC","Charlotte-Concord-Gastonia, NC-SC",1791,24,14.8148148148148,53.5,4.28571428571429,5.15862068965517
"City","Cornelius","NC","Charlotte-Concord-Gastonia, NC-SC",1861,24,14.5907473309609,66,7.5,5.15862068965517
"City","Mint Hill","NC","Charlotte-Concord-Gastonia, NC-SC",2115,24,14.2045454545455,63,6.42857142857143,5.15862068965517
"City","Belmont","NC","Charlotte-Concord-Gastonia, NC-SC",2624,24,10.126582278481,76,3.57142857142857,5.15862068965517
"City","Mount Holly","NC","Charlotte-Concord-Gastonia, NC-SC",2677,24,14.6788990825688,54,5,5.15862068965517
"City","Denver","NC","Charlotte-Concord-Gastonia, NC-SC",2729,24,12.043795620438,90,8.21428571428571,5.15862068965517
"City","Harrisburg","NC","Charlotte-Concord-Gastonia, NC-SC",3576,24,15.3846153846154,69,8.57142857142857,5.15862068965517
"City","Stanley","NC","Charlotte-Concord-Gastonia, NC-SC",3865,24,12.0481927710843,72.5,7.14285714285714,5.15862068965517
"City","Davidson","NC","Charlotte-Concord-Gastonia, NC-SC",4132,24,15.3846153846154,86,9.28571428571429,5.15862068965517
"City","Weddington","NC","Charlotte-Concord-Gastonia, NC-SC",5701,24,16.9811320754717,97.5,10,5.15862068965517
"City","Lincolnton","NC","Charlotte-Concord-Gastonia, NC-SC",7622,24,8.25688073394495,84.5,4.64285714285714,5.15862068965517
"City","Waxhaw","NC","Charlotte-Concord-Gastonia, NC-SC",7683,24,15.3846153846154,80.5,8.92857142857143,5.15862068965517
"City","Tega Cay","SC","Charlotte-Concord-Gastonia, NC-SC",8205,24,10.958904109589,73,5.35714285714286,5.15862068965517
"City","Chicago","IL","Chicago-Naperville-Elgin, IL-IN-WI",3,3,10.6930693069307,93,5.94285714285714,8.88275862068966
"City","Aurora","IL","Chicago-Naperville-Elgin, IL-IN-WI",102,3,15.5019059720457,77,6.11428571428571,8.88275862068966
"City","Naperville","IL","Chicago-Naperville-Elgin, IL-IN-WI",138,3,12,86,6.4,8.88275862068966
"City","Joliet","IL","Chicago-Naperville-Elgin, IL-IN-WI",217,3,13.3056133056133,78,4.62857142857143,8.88275862068966
"City","Elgin","IL","Chicago-Naperville-Elgin, IL-IN-WI",251,3,12.621359223301,79,4.4,8.88275862068966
"City","Plainfield","IL","Chicago-Naperville-Elgin, IL-IN-WI",329,3,13.2007233273056,79,5.14285714285714,8.88275862068966
"City","Kenosha","WI","Chicago-Naperville-Elgin, IL-IN-WI",333,3,10.9090909090909,53,0.857142857142857,8.88275862068966
"City","Waukegan","IL","Chicago-Naperville-Elgin, IL-IN-WI",375,3,10.2127659574468,78,1.88571428571429,8.88275862068966
"City","Cicero","IL","Chicago-Naperville-Elgin, IL-IN-WI",391,3,23.015873015873,91.5,9.65714285714286,8.88275862068966
"City","Arlington Heights","IL","Chicago-Naperville-Elgin, IL-IN-WI",427,3,12.3893805309735,92,7.54285714285714,8.88275862068966
"City","Gary","IN","Chicago-Naperville-Elgin, IL-IN-WI",435,3,8.29015544041451,116,5.54285714285714,8.88275862068966
"City","Schaumburg","IL","Chicago-Naperville-Elgin, IL-IN-WI",446,3,11.1428571428571,74,2.05714285714286,8.88275862068966
"City","Valparaiso","IN","Chicago-Naperville-Elgin, IL-IN-WI",447,3,9.9009900990099,73,0.914285714285714,8.88275862068966
"City","Evanston","IL","Chicago-Naperville-Elgin, IL-IN-WI",477,3,7.83289817232376,84,1.77142857142857,8.88275862068966
"City","Hammond","IN","Chicago-Naperville-Elgin, IL-IN-WI",518,3,11.3861386138614,77,2.74285714285714,8.88275862068966
"City","Bolingbrook","IL","Chicago-Naperville-Elgin, IL-IN-WI",541,3,12.2977346278317,81,4.45714285714286,8.88275862068966
"City","Orland Park","IL","Chicago-Naperville-Elgin, IL-IN-WI",577,3,11.3456464379947,77,2.68571428571429,8.88275862068966
"City","Palatine","IL","Chicago-Naperville-Elgin, IL-IN-WI",578,3,8.48861283643892,88,2.57142857142857,8.88275862068966
"City","Des Plaines","IL","Chicago-Naperville-Elgin, IL-IN-WI",651,3,10.4026845637584,84,3.2,8.88275862068966
"City","Skokie","IL","Chicago-Naperville-Elgin, IL-IN-WI",670,3,16.4912280701754,86.5,8.62857142857143,8.88275862068966
"City","Oak Lawn","IL","Chicago-Naperville-Elgin, IL-IN-WI",691,3,16.6666666666667,90,9.14285714285714,8.88275862068966
"City","Wheaton","IL","Chicago-Naperville-Elgin, IL-IN-WI",693,3,12.7450980392157,83,6.22857142857143,8.88275862068966
"City","Downers Grove","IL","Chicago-Naperville-Elgin, IL-IN-WI",712,3,8.21917808219178,89,2.34285714285714,8.88275862068966
"City","Berwyn","IL","Chicago-Naperville-Elgin, IL-IN-WI",726,3,14.2857142857143,89,8.05714285714286,8.88275862068966
"City","Crown Point","IN","Chicago-Naperville-Elgin, IL-IN-WI",729,3,15.6862745098039,66,4.17142857142857,8.88275862068966
"City","Glenview","IL","Chicago-Naperville-Elgin, IL-IN-WI",736,3,7.41626794258373,110.5,4.05714285714286,8.88275862068966
"City","Mount Prospect","IL","Chicago-Naperville-Elgin, IL-IN-WI",748,3,10.7142857142857,85,3.82857142857143,8.88275862068966
"City","Lombard","IL","Chicago-Naperville-Elgin, IL-IN-WI",806,3,9.39597315436242,72,0.685714285714286,8.88275862068966
"City","Oak Park","IL","Chicago-Naperville-Elgin, IL-IN-WI",810,3,8.33333333333333,96,3.48571428571429,8.88275862068966
"City","Tinley Park","IL","Chicago-Naperville-Elgin, IL-IN-WI",827,3,15.3354632587859,83,7.42857142857143,8.88275862068966
"City","Hoffman Estates","IL","Chicago-Naperville-Elgin, IL-IN-WI",889,3,7.53424657534247,84,1.65714285714286,8.88275862068966
"City","Elmhurst","IL","Chicago-Naperville-Elgin, IL-IN-WI",922,3,12,96,7.65714285714286,8.88275862068966
"City","Dekalb","IL","Chicago-Naperville-Elgin, IL-IN-WI",932,3,11.1111111111111,79.5,2.91428571428571,8.88275862068966
"City","Carol Stream","IL","Chicago-Naperville-Elgin, IL-IN-WI",1036,3,12.4031007751938,73,2.97142857142857,8.88275862068966
"City","Oswego","IL","Chicago-Naperville-Elgin, IL-IN-WI",1043,3,14.2259414225941,82.5,6.85714285714286,8.88275862068966
"City","Crystal Lake","IL","Chicago-Naperville-Elgin, IL-IN-WI",1048,3,10.4089219330855,75,1.71428571428571,8.88275862068966
